"","state","contest_date","name","date","market_close","market_volume","poll_estimate","poll_trend_adjusted"
"10882","Illinois",2020-03-17,"Andrew Yang",2020-01-29,0.01,80,0.0067612,0.0203
"10883","Illinois",2020-03-17,"Pete Buttigieg",2020-01-29,0.04,82,0.1284627,0.1222
"10884","Illinois",2020-03-17,"Tulsi Gabbard",2020-01-29,0.01,0,0.006223879,0.0051
"10885","Illinois",2020-03-17,"Joe Biden",2020-01-30,0.38,210,0.2916866,0.288
"10886","Illinois",2020-03-17,"Bernie Sanders",2020-01-30,0.43,17,0.1509254,0.1941
"10887","Illinois",2020-03-17,"Elizabeth Warren",2020-01-30,0.11,46,0.1527164,0.1459
"10888","Illinois",2020-03-17,"Amy Klobuchar",2020-01-30,0.01,775,0.02183582,0.0384
"10889","Illinois",2020-03-17,"Andrew Yang",2020-01-30,0.04,2891,0.0067612,0.0196
"10890","Illinois",2020-03-17,"Pete Buttigieg",2020-01-30,0.04,4,0.1284627,0.1167
"10891","Illinois",2020-03-17,"Tulsi Gabbard",2020-01-30,0.01,0,0.006223879,0.0043
"10892","Illinois",2020-03-17,"Joe Biden",2020-01-31,0.4,136,0.2916866,0.2897
"10893","Illinois",2020-03-17,"Bernie Sanders",2020-01-31,0.45,167,0.1509254,0.194
"10894","Illinois",2020-03-17,"Elizabeth Warren",2020-01-31,0.07,82,0.1527164,0.1454
"10895","Illinois",2020-03-17,"Amy Klobuchar",2020-01-31,0.02,250,0.02183582,0.0392
"10896","Illinois",2020-03-17,"Andrew Yang",2020-01-31,0.02,248,0.0067612,0.0189
"10897","Illinois",2020-03-17,"Pete Buttigieg",2020-01-31,0.04,203,0.1284627,0.1198
"10898","Illinois",2020-03-17,"Tulsi Gabbard",2020-01-31,0.01,0,0.006223879,0.0049
"10899","Illinois",2020-03-17,"Joe Biden",2020-02-01,0.36,279,0.2916866,0.2897
"10900","Illinois",2020-03-17,"Bernie Sanders",2020-02-01,0.44,177,0.1509254,0.194
"10901","Illinois",2020-03-17,"Elizabeth Warren",2020-02-01,0.08,283,0.1527164,0.1454
"10902","Illinois",2020-03-17,"Amy Klobuchar",2020-02-01,0.02,2,0.02183582,0.0392
"10903","Illinois",2020-03-17,"Andrew Yang",2020-02-01,0.04,576,0.0067612,0.0189
"10904","Illinois",2020-03-17,"Pete Buttigieg",2020-02-01,0.04,2,0.1284627,0.1198
"10905","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-01,0.01,0,0.006223879,0.0049
"10906","Illinois",2020-03-17,"Joe Biden",2020-02-02,0.37,189,0.2916866,0.2897
"10907","Illinois",2020-03-17,"Bernie Sanders",2020-02-02,0.56,1539,0.1509254,0.194
"10908","Illinois",2020-03-17,"Elizabeth Warren",2020-02-02,0.06,333,0.1527164,0.1454
"10909","Illinois",2020-03-17,"Amy Klobuchar",2020-02-02,0.01,1729,0.02183582,0.0392
"10910","Illinois",2020-03-17,"Andrew Yang",2020-02-02,0.02,78,0.0067612,0.0189
"10911","Illinois",2020-03-17,"Pete Buttigieg",2020-02-02,0.03,198,0.1284627,0.1198
"10912","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-02,0.01,0,0.006223879,0.0049
"10913","Illinois",2020-03-17,"Michael Bloomberg",2020-02-02,0.03,1,0.036,0.0789
"10914","Illinois",2020-03-17,"Joe Biden",2020-02-03,0.29,562,0.2916866,0.288
"10915","Illinois",2020-03-17,"Bernie Sanders",2020-02-03,0.48,237,0.1509254,0.1968
"10916","Illinois",2020-03-17,"Elizabeth Warren",2020-02-03,0.04,900,0.1527164,0.1411
"10917","Illinois",2020-03-17,"Amy Klobuchar",2020-02-03,0.01,2661,0.02183582,0.0393
"10918","Illinois",2020-03-17,"Andrew Yang",2020-02-03,0.03,41,0.0067612,0.0193
"10919","Illinois",2020-03-17,"Pete Buttigieg",2020-02-03,0.1,340,0.1284627,0.1215
"10920","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-03,0.01,0,0.006223879,0.005
"10921","Illinois",2020-03-17,"Michael Bloomberg",2020-02-03,0.06,735,0.036,0.083
"10922","Illinois",2020-03-17,"Joe Biden",2020-02-04,0.27,215,0.2916866,0.2867
"10923","Illinois",2020-03-17,"Bernie Sanders",2020-02-04,0.43,559,0.1509254,0.1989
"10924","Illinois",2020-03-17,"Elizabeth Warren",2020-02-04,0.02,2019,0.1527164,0.1438
"10925","Illinois",2020-03-17,"Amy Klobuchar",2020-02-04,0.01,1656,0.02183582,0.0388
"10926","Illinois",2020-03-17,"Andrew Yang",2020-02-04,0.01,5091,0.0067612,0.0183
"10927","Illinois",2020-03-17,"Pete Buttigieg",2020-02-04,0.19,1741,0.1284627,0.1193
"10928","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-04,0.01,0,0.006223879,0.0058
"10929","Illinois",2020-03-17,"Michael Bloomberg",2020-02-04,0.21,4548,0.036,0.0824
"10930","Illinois",2020-03-17,"Joe Biden",2020-02-05,0.26,49,0.2916866,0.2678
"10931","Illinois",2020-03-17,"Bernie Sanders",2020-02-05,0.47,179,0.1509254,0.1855
"10932","Illinois",2020-03-17,"Elizabeth Warren",2020-02-05,0.03,1514,0.1527164,0.1508
"10933","Illinois",2020-03-17,"Amy Klobuchar",2020-02-05,0.01,887,0.02183582,0.0516
"10934","Illinois",2020-03-17,"Andrew Yang",2020-02-05,0.01,5135,0.0067612,0.014
"10935","Illinois",2020-03-17,"Pete Buttigieg",2020-02-05,0.15,94,0.1284627,0.1234
"10936","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-05,0.01,0,0.006223879,0.015
"10937","Illinois",2020-03-17,"Michael Bloomberg",2020-02-05,0.17,339,0.036,0.0882
"10938","Illinois",2020-03-17,"Joe Biden",2020-02-06,0.13,492,0.2916866,0.2724
"10939","Illinois",2020-03-17,"Bernie Sanders",2020-02-06,0.52,1206,0.1509254,0.2039
"10940","Illinois",2020-03-17,"Elizabeth Warren",2020-02-06,0.04,497,0.1527164,0.1312
"10941","Illinois",2020-03-17,"Amy Klobuchar",2020-02-06,0.01,242,0.02183582,0.042
"10942","Illinois",2020-03-17,"Andrew Yang",2020-02-06,0.02,2926,0.0067612,0.0207
"10943","Illinois",2020-03-17,"Pete Buttigieg",2020-02-06,0.11,408,0.1284627,0.1396
"10944","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-06,0.01,0,0.006223879,0.015
"10945","Illinois",2020-03-17,"Michael Bloomberg",2020-02-06,0.2,514,0.036,0.1105
"10946","Illinois",2020-03-17,"Joe Biden",2020-02-07,0.18,1270,0.2916866,0.2724
"10947","Illinois",2020-03-17,"Bernie Sanders",2020-02-07,0.51,471,0.1509254,0.2039
"10948","Illinois",2020-03-17,"Elizabeth Warren",2020-02-07,0.03,78,0.1527164,0.1312
"10949","Illinois",2020-03-17,"Amy Klobuchar",2020-02-07,0.01,37,0.02183582,0.042
"10950","Illinois",2020-03-17,"Andrew Yang",2020-02-07,0.01,232,0.0067612,0.0207
"10951","Illinois",2020-03-17,"Pete Buttigieg",2020-02-07,0.16,90,0.1284627,0.1396
"10952","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-07,0.01,0,0.006223879,0.015
"10953","Illinois",2020-03-17,"Michael Bloomberg",2020-02-07,0.18,3124,0.036,0.1105
"10954","Illinois",2020-03-17,"Joe Biden",2020-02-08,0.18,75,0.2916866,0.2724
"10955","Illinois",2020-03-17,"Bernie Sanders",2020-02-08,0.55,351,0.1509254,0.2039
"10956","Illinois",2020-03-17,"Elizabeth Warren",2020-02-08,0.03,76,0.1527164,0.1312
"10957","Illinois",2020-03-17,"Amy Klobuchar",2020-02-08,0.01,53,0.02183582,0.042
"10958","Illinois",2020-03-17,"Andrew Yang",2020-02-08,0.02,128,0.0067612,0.0207
"10959","Illinois",2020-03-17,"Pete Buttigieg",2020-02-08,0.08,100,0.1284627,0.1396
"10960","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-08,0.01,0,0.006223879,0.015
"10961","Illinois",2020-03-17,"Michael Bloomberg",2020-02-08,0.25,593,0.036,0.1105
"10962","Illinois",2020-03-17,"Joe Biden",2020-02-09,0.18,84,0.2916866,0.2724
"10963","Illinois",2020-03-17,"Bernie Sanders",2020-02-09,0.51,652,0.1509254,0.2039
"10964","Illinois",2020-03-17,"Elizabeth Warren",2020-02-09,0.04,950,0.1527164,0.1312
"10965","Illinois",2020-03-17,"Amy Klobuchar",2020-02-09,0.02,940,0.02183582,0.042
"10966","Illinois",2020-03-17,"Andrew Yang",2020-02-09,0.01,148,0.0067612,0.0207
"10967","Illinois",2020-03-17,"Pete Buttigieg",2020-02-09,0.19,274,0.1284627,0.1396
"10968","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-09,0.01,0,0.006223879,0.015
"10969","Illinois",2020-03-17,"Michael Bloomberg",2020-02-09,0.18,133,0.036,0.1105
"10970","Illinois",2020-03-17,"Joe Biden",2020-02-10,0.16,235,0.2916866,0.2352
"10971","Illinois",2020-03-17,"Bernie Sanders",2020-02-10,0.52,130,0.1509254,0.2017
"10972","Illinois",2020-03-17,"Elizabeth Warren",2020-02-10,0.03,42,0.1527164,0.129
"10973","Illinois",2020-03-17,"Amy Klobuchar",2020-02-10,0.02,88,0.02183582,0.0415
"10974","Illinois",2020-03-17,"Andrew Yang",2020-02-10,0.01,64,0.0067612,0.0177
"10975","Illinois",2020-03-17,"Pete Buttigieg",2020-02-10,0.11,39,0.1284627,0.1462
"10976","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-10,0.01,0,0.006223879,0.0068
"10977","Illinois",2020-03-17,"Michael Bloomberg",2020-02-10,0.21,620,0.036,0.126
"10978","Illinois",2020-03-17,"Joe Biden",2020-02-11,0.1,1313,0.2916866,0.2254
"10979","Illinois",2020-03-17,"Bernie Sanders",2020-02-11,0.59,363,0.1509254,0.2073
"10980","Illinois",2020-03-17,"Elizabeth Warren",2020-02-11,0.01,127,0.1527164,0.1289
"10981","Illinois",2020-03-17,"Amy Klobuchar",2020-02-11,0.07,3020,0.02183582,0.0442
"10982","Illinois",2020-03-17,"Andrew Yang",2020-02-11,0.01,1332,0.0067612,0.0164
"10983","Illinois",2020-03-17,"Pete Buttigieg",2020-02-11,0.11,391,0.1284627,0.1526
"10984","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-11,0.01,0,0.006223879,0.0057
"10985","Illinois",2020-03-17,"Michael Bloomberg",2020-02-11,0.2,636,0.036,0.125
"10986","Illinois",2020-03-17,"Joe Biden",2020-02-12,0.08,244,0.2916866,0.2223
"10987","Illinois",2020-03-17,"Bernie Sanders",2020-02-12,0.56,888,0.1509254,0.2027
"10988","Illinois",2020-03-17,"Elizabeth Warren",2020-02-12,0.01,1279,0.1527164,0.1255
"10989","Illinois",2020-03-17,"Amy Klobuchar",2020-02-12,0.05,382,0.02183582,0.0476
"10990","Illinois",2020-03-17,"Pete Buttigieg",2020-02-12,0.15,414,0.1284627,0.1529
"10991","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-12,0.01,0,0.006223879,0.0086
"10992","Illinois",2020-03-17,"Michael Bloomberg",2020-02-12,0.25,898,0.036,0.1279
"10993","Illinois",2020-03-17,"Joe Biden",2020-02-13,0.07,854,0.2916866,0.1946
"10994","Illinois",2020-03-17,"Bernie Sanders",2020-02-13,0.41,2585,0.1509254,0.2136
"10995","Illinois",2020-03-17,"Elizabeth Warren",2020-02-13,0.02,471,0.1527164,0.1125
"10996","Illinois",2020-03-17,"Amy Klobuchar",2020-02-13,0.04,440,0.02183582,0.0507
"10997","Illinois",2020-03-17,"Pete Buttigieg",2020-02-13,0.06,455,0.1284627,0.1716
"10998","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-13,0.01,0,0.006223879,0.0082
"10999","Illinois",2020-03-17,"Michael Bloomberg",2020-02-13,0.36,1717,0.036,0.1535
"11000","Illinois",2020-03-17,"Joe Biden",2020-02-14,0.08,81,0.2916866,0.1946
"11001","Illinois",2020-03-17,"Bernie Sanders",2020-02-14,0.52,431,0.1509254,0.2136
"11002","Illinois",2020-03-17,"Elizabeth Warren",2020-02-14,0.01,7,0.1527164,0.1125
"11003","Illinois",2020-03-17,"Amy Klobuchar",2020-02-14,0.03,20,0.02183582,0.0507
"11004","Illinois",2020-03-17,"Pete Buttigieg",2020-02-14,0.07,33,0.1284627,0.1716
"11005","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-14,0.01,0,0.006223879,0.0082
"11006","Illinois",2020-03-17,"Michael Bloomberg",2020-02-14,0.35,373,0.036,0.1535
"11007","Illinois",2020-03-17,"Joe Biden",2020-02-15,0.09,226,0.2916866,0.1946
"11008","Illinois",2020-03-17,"Bernie Sanders",2020-02-15,0.52,528,0.1509254,0.2136
"11009","Illinois",2020-03-17,"Elizabeth Warren",2020-02-15,0.01,32,0.1527164,0.1125
"11010","Illinois",2020-03-17,"Amy Klobuchar",2020-02-15,0.03,57,0.02183582,0.0507
"11011","Illinois",2020-03-17,"Pete Buttigieg",2020-02-15,0.1,465,0.1284627,0.1716
"11012","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-15,0.01,0,0.006223879,0.0082
"11013","Illinois",2020-03-17,"Michael Bloomberg",2020-02-15,0.34,517,0.036,0.1535
"11014","Illinois",2020-03-17,"Joe Biden",2020-02-16,0.09,456,0.2916866,0.1946
"11015","Illinois",2020-03-17,"Bernie Sanders",2020-02-16,0.53,391,0.1509254,0.2136
"11016","Illinois",2020-03-17,"Elizabeth Warren",2020-02-16,0.01,210,0.1527164,0.1125
"11017","Illinois",2020-03-17,"Amy Klobuchar",2020-02-16,0.03,174,0.02183582,0.0507
"11018","Illinois",2020-03-17,"Pete Buttigieg",2020-02-16,0.12,617,0.1284627,0.1716
"11019","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-16,0.01,0,0.006223879,0.0082
"11020","Illinois",2020-03-17,"Michael Bloomberg",2020-02-16,0.29,1896,0.036,0.1535
"11021","Illinois",2020-03-17,"Joe Biden",2020-02-17,0.09,522,0.2916866,0.1933
"11022","Illinois",2020-03-17,"Bernie Sanders",2020-02-17,0.54,298,0.1509254,0.2139
"11023","Illinois",2020-03-17,"Elizabeth Warren",2020-02-17,0.02,33,0.1527164,0.1096
"11024","Illinois",2020-03-17,"Amy Klobuchar",2020-02-17,0.03,1,0.02183582,0.0515
"11025","Illinois",2020-03-17,"Pete Buttigieg",2020-02-17,0.12,1138,0.1284627,0.1681
"11026","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-17,0.01,0,0.006223879,0.0125
"11027","Illinois",2020-03-17,"Michael Bloomberg",2020-02-17,0.18,358,0.036,0.1613
"11028","Illinois",2020-03-17,"Joe Biden",2020-02-18,0.09,193,0.2916866,0.1891
"11029","Illinois",2020-03-17,"Bernie Sanders",2020-02-18,0.67,1239,0.1509254,0.239
"11030","Illinois",2020-03-17,"Elizabeth Warren",2020-02-18,0.02,543,0.1527164,0.1108
"11031","Illinois",2020-03-17,"Amy Klobuchar",2020-02-18,0.02,1332,0.02183582,0.0587
"11032","Illinois",2020-03-17,"Pete Buttigieg",2020-02-18,0.09,341,0.1284627,0.1679
"11033","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-18,0.01,0,0.006223879,0.011
"11034","Illinois",2020-03-17,"Michael Bloomberg",2020-02-18,0.27,1026,0.036,0.1584
"11035","Illinois",2020-03-17,"Joe Biden",2020-02-19,0.1,689,0.2916866,0.1893
"11036","Illinois",2020-03-17,"Bernie Sanders",2020-02-19,0.7,1879,0.1509254,0.239
"11037","Illinois",2020-03-17,"Elizabeth Warren",2020-02-19,0.02,499,0.1527164,0.1152
"11038","Illinois",2020-03-17,"Amy Klobuchar",2020-02-19,0.02,303,0.02183582,0.0618
"11039","Illinois",2020-03-17,"Pete Buttigieg",2020-02-19,0.1,552,0.1284627,0.1682
"11040","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-19,0.01,0,0.006223879,0.0091
"11041","Illinois",2020-03-17,"Michael Bloomberg",2020-02-19,0.16,654,0.036,0.1575
"11042","Illinois",2020-03-17,"Joe Biden",2020-02-20,0.07,360,0.2245115,0.166
"11043","Illinois",2020-03-17,"Bernie Sanders",2020-02-20,0.67,1642,0.1799238,0.2321
"11044","Illinois",2020-03-17,"Elizabeth Warren",2020-02-20,0.05,3358,0.1106806,0.0905
"11045","Illinois",2020-03-17,"Amy Klobuchar",2020-02-20,0.02,294,0.04675221,0.071
"11046","Illinois",2020-03-17,"Pete Buttigieg",2020-02-20,0.1,348,0.1299171,0.1522
"11047","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-20,0.01,0,0.006223879,0.0091
"11048","Illinois",2020-03-17,"Michael Bloomberg",2020-02-20,0.22,914,0.09493037,0.1653
"11049","Illinois",2020-03-17,"Joe Biden",2020-02-21,0.09,47,0.2044136,0.174
"11050","Illinois",2020-03-17,"Bernie Sanders",2020-02-21,0.69,163,0.2249095,0.2474
"11051","Illinois",2020-03-17,"Elizabeth Warren",2020-02-21,0.07,211,0.07759895,0.0698
"11052","Illinois",2020-03-17,"Amy Klobuchar",2020-02-21,0.02,256,0.06225451,0.0724
"11053","Illinois",2020-03-17,"Pete Buttigieg",2020-02-21,0.07,122,0.1181347,0.1336
"11054","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-21,0.01,0,0.008837778,0.0097
"11055","Illinois",2020-03-17,"Michael Bloomberg",2020-02-21,0.15,178,0.1418688,0.1621
"11056","Illinois",2020-03-17,"Joe Biden",2020-02-22,0.09,487,0.2044136,0.174
"11057","Illinois",2020-03-17,"Bernie Sanders",2020-02-22,0.75,1365,0.2249095,0.2474
"11058","Illinois",2020-03-17,"Elizabeth Warren",2020-02-22,0.05,354,0.07759895,0.0698
"11059","Illinois",2020-03-17,"Amy Klobuchar",2020-02-22,0.01,2401,0.06225451,0.0724
"11060","Illinois",2020-03-17,"Pete Buttigieg",2020-02-22,0.06,259,0.1181347,0.1336
"11061","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-22,0.01,0,0.008837778,0.0097
"11062","Illinois",2020-03-17,"Michael Bloomberg",2020-02-22,0.19,188,0.1418688,0.1621
"11063","Illinois",2020-03-17,"Joe Biden",2020-02-23,0.08,321,0.2055366,0.1761
"11064","Illinois",2020-03-17,"Bernie Sanders",2020-02-23,0.82,1119,0.2239637,0.2501
"11065","Illinois",2020-03-17,"Elizabeth Warren",2020-02-23,0.04,861,0.0784164,0.0797
"11066","Illinois",2020-03-17,"Amy Klobuchar",2020-02-23,0.02,81,0.06177851,0.0712
"11067","Illinois",2020-03-17,"Pete Buttigieg",2020-02-23,0.04,837,0.1181104,0.1307
"11068","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-23,0.01,1,0.008427877,0.0086
"11069","Illinois",2020-03-17,"Michael Bloomberg",2020-02-23,0.11,676,0.1411154,0.1554
"11070","Illinois",2020-03-17,"Joe Biden",2020-02-24,0.11,1274,0.2154473,0.1731
"11071","Illinois",2020-03-17,"Bernie Sanders",2020-02-24,0.76,1622,0.2152149,0.2622
"11072","Illinois",2020-03-17,"Elizabeth Warren",2020-02-24,0.03,1249,0.08596642,0.087
"11073","Illinois",2020-03-17,"Amy Klobuchar",2020-02-24,0.01,189,0.05745661,0.0697
"11074","Illinois",2020-03-17,"Pete Buttigieg",2020-02-24,0.03,935,0.1187377,0.1368
"11075","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-24,0.01,0,0.008057224,0.0087
"11076","Illinois",2020-03-17,"Michael Bloomberg",2020-02-24,0.12,627,0.1332535,0.1586
"11077","Illinois",2020-03-17,"Joe Biden",2020-02-25,0.14,666,0.2174103,0.1747
"11078","Illinois",2020-03-17,"Bernie Sanders",2020-02-25,0.62,781,0.21357,0.2585
"11079","Illinois",2020-03-17,"Elizabeth Warren",2020-02-25,0.04,313,0.08743697,0.0812
"11080","Illinois",2020-03-17,"Amy Klobuchar",2020-02-25,0.01,0,0.0566455,0.0646
"11081","Illinois",2020-03-17,"Pete Buttigieg",2020-02-25,0.03,733,0.1188154,0.1357
"11082","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-25,0.01,0,0.007976987,0.0083
"11083","Illinois",2020-03-17,"Michael Bloomberg",2020-02-25,0.11,399,0.131748,0.157
"11084","Illinois",2020-03-17,"Joe Biden",2020-02-26,0.23,1426,0.2174508,0.1765
"11085","Illinois",2020-03-17,"Bernie Sanders",2020-02-26,0.68,538,0.2136231,0.2586
"11086","Illinois",2020-03-17,"Elizabeth Warren",2020-02-26,0.03,531,0.08745241,0.0821
"11087","Illinois",2020-03-17,"Amy Klobuchar",2020-02-26,0.01,500,0.05655427,0.0641
"11088","Illinois",2020-03-17,"Pete Buttigieg",2020-02-26,0.02,309,0.1187439,0.1347
"11089","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-26,0.01,0,0.007976987,0.0095
"11090","Illinois",2020-03-17,"Michael Bloomberg",2020-02-26,0.11,786,0.131609,0.1546
"11091","Illinois",2020-03-17,"Joe Biden",2020-02-27,0.39,1452,0.2248664,0.1812
"11092","Illinois",2020-03-17,"Bernie Sanders",2020-02-27,0.65,2857,0.2071941,0.267
"11093","Illinois",2020-03-17,"Elizabeth Warren",2020-02-27,0.03,364,0.09297058,0.0827
"11094","Illinois",2020-03-17,"Amy Klobuchar",2020-02-27,0.01,0,0.0534975,0.0636
"11095","Illinois",2020-03-17,"Pete Buttigieg",2020-02-27,0.02,810,0.1192561,0.1375
"11096","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-27,0.01,0,0.007648057,0.0092
"11097","Illinois",2020-03-17,"Michael Bloomberg",2020-02-27,0.09,1434,0.1255488,0.1532
"11098","Illinois",2020-03-17,"Joe Biden",2020-02-28,0.32,83,0.2237854,0.1851
"11099","Illinois",2020-03-17,"Bernie Sanders",2020-02-28,0.64,863,0.2081989,0.2732
"11100","Illinois",2020-03-17,"Elizabeth Warren",2020-02-28,0.03,102,0.09191986,0.0829
"11101","Illinois",2020-03-17,"Amy Klobuchar",2020-02-28,0.01,0,0.0539679,0.0637
"11102","Illinois",2020-03-17,"Pete Buttigieg",2020-02-28,0.01,32,0.1190418,0.1376
"11103","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-28,0.01,0,0.007680878,0.0078
"11104","Illinois",2020-03-17,"Michael Bloomberg",2020-02-28,0.03,77,0.126575,0.151
"11105","Illinois",2020-03-17,"Joe Biden",2020-02-29,0.39,814,0.2237854,0.1851
"11106","Illinois",2020-03-17,"Bernie Sanders",2020-02-29,0.61,2657,0.2081989,0.2732
"11107","Illinois",2020-03-17,"Elizabeth Warren",2020-02-29,0.02,646,0.09191986,0.0829
"11108","Illinois",2020-03-17,"Amy Klobuchar",2020-02-29,0.01,0,0.0539679,0.0637
"11109","Illinois",2020-03-17,"Pete Buttigieg",2020-02-29,0.01,166,0.1190418,0.1376
"11110","Illinois",2020-03-17,"Tulsi Gabbard",2020-02-29,0.01,0,0.007680878,0.0078
"11111","Illinois",2020-03-17,"Michael Bloomberg",2020-02-29,0.02,87,0.126575,0.151
"11112","Illinois",2020-03-17,"Joe Biden",2020-03-01,0.43,5841,0.2238246,0.1851
"11113","Illinois",2020-03-17,"Bernie Sanders",2020-03-01,0.6,4293,0.2081603,0.2734
"11114","Illinois",2020-03-17,"Elizabeth Warren",2020-03-01,0.01,528,0.09195712,0.0829
"11115","Illinois",2020-03-17,"Amy Klobuchar",2020-03-01,0.01,0,0.05394251,0.0637
"11116","Illinois",2020-03-17,"Pete Buttigieg",2020-03-01,0.01,3727,0.1190526,0.1376
"11117","Illinois",2020-03-17,"Tulsi Gabbard",2020-03-01,0.01,0,0.007680878,0.0078
"11118","Illinois",2020-03-17,"Michael Bloomberg",2020-03-01,0.02,760,0.1265394,0.1509
"11119","Illinois",2020-03-17,"Joe Biden",2020-03-02,0.55,5469,0.2279049,0.2028
"11120","Illinois",2020-03-17,"Bernie Sanders",2020-03-02,0.48,5365,0.2043631,0.2772
"11121","Illinois",2020-03-17,"Elizabeth Warren",2020-03-02,0.01,1357,0.0950693,0.0879
"11122","Illinois",2020-03-17,"Amy Klobuchar",2020-03-02,0.01,0,0.05220041,0.0598
"11123","Illinois",2020-03-17,"Tulsi Gabbard",2020-03-02,0.01,0,0.007680878,0.0077
"11124","Illinois",2020-03-17,"Michael Bloomberg",2020-03-02,0.01,2537,0.1234393,0.1469
"11125","Illinois",2020-03-17,"Joe Biden",2020-03-03,0.83,6136,0.2277279,0.2026
"11126","Illinois",2020-03-17,"Bernie Sanders",2020-03-03,0.06,14972,0.2041647,0.2773
"11127","Illinois",2020-03-17,"Elizabeth Warren",2020-03-03,0.01,5267,0.09501332,0.0879
"11128","Illinois",2020-03-17,"Tulsi Gabbard",2020-03-03,0.01,0,0.007680878,0.0077
"11129","Illinois",2020-03-17,"Michael Bloomberg",2020-03-03,0.01,6659,0.1234092,0.1465
"11130","Illinois",2020-03-17,"Joe Biden",2020-03-04,0.83,13708,0.2320961,0.2511
"11131","Illinois",2020-03-17,"Bernie Sanders",2020-03-04,0.21,16322,0.200342,0.2386
"11132","Illinois",2020-03-17,"Elizabeth Warren",2020-03-04,0.01,7699,0.09832878,0.0973
"11133","Illinois",2020-03-17,"Tulsi Gabbard",2020-03-04,0.01,1,0.007326413,0.0086
"11134","Illinois",2020-03-17,"Michael Bloomberg",2020-03-04,0.01,955,0.11996,0.1437
"11135","Illinois",2020-03-17,"Joe Biden",2020-03-05,0.86,18051,0.2323541,0.3195
"11136","Illinois",2020-03-17,"Bernie Sanders",2020-03-05,0.15,12356,0.2002469,0.2464
"11137","Illinois",2020-03-17,"Elizabeth Warren",2020-03-05,0.01,2,0.09834008,0.0816
"11138","Illinois",2020-03-17,"Tulsi Gabbard",2020-03-05,0.01,0,0.007326413,0.0072
"11139","Illinois",2020-03-17,"Joe Biden",2020-03-06,0.88,9750,0.2324089,0.368
"11140","Illinois",2020-03-17,"Bernie Sanders",2020-03-06,0.13,7532,0.2002424,0.2797
"11141","Illinois",2020-03-17,"Tulsi Gabbard",2020-03-06,0.01,0,0.007326413,0.0093
"11142","Illinois",2020-03-17,"Joe Biden",2020-03-07,0.88,16407,0.2323631,0.3679
"11143","Illinois",2020-03-17,"Bernie Sanders",2020-03-07,0.12,13562,0.2002026,0.2797
"11144","Illinois",2020-03-17,"Tulsi Gabbard",2020-03-07,0.01,0,0.007326413,0.0093
"11145","Illinois",2020-03-17,"Joe Biden",2020-03-08,0.87,6443,0.2323752,0.3679
"11146","Illinois",2020-03-17,"Bernie Sanders",2020-03-08,0.17,9260,0.2002081,0.2798
"11147","Illinois",2020-03-17,"Tulsi Gabbard",2020-03-08,0.01,0,0.007326413,0.0093
"11148","Illinois",2020-03-17,"Joe Biden",2020-03-09,0.93,6562,0.3187466,0.5298
"11149","Illinois",2020-03-17,"Bernie Sanders",2020-03-09,0.07,17472,0.2230327,0.2968
"11150","Illinois",2020-03-17,"Tulsi Gabbard",2020-03-09,0.01,25,0.01134416,0.0133
"11151","Illinois",2020-03-17,"Joe Biden",2020-03-10,0.97,13111,0.318561,0.5356
"11152","Illinois",2020-03-17,"Bernie Sanders",2020-03-10,0.02,9631,0.2228692,0.2996
"11153","Illinois",2020-03-17,"Tulsi Gabbard",2020-03-10,0.01,0,0.01133697,0.0152
"11154","Illinois",2020-03-17,"Joe Biden",2020-03-11,0.97,19005,0.3175378,0.535
"11155","Illinois",2020-03-17,"Bernie Sanders",2020-03-11,0.05,23019,0.222523,0.3118
"11156","Illinois",2020-03-17,"Tulsi Gabbard",2020-03-11,0.01,0,0.01119108,0.017
"11157","Illinois",2020-03-17,"Joe Biden",2020-03-12,0.95,20757,0.4425331,0.5766
"11158","Illinois",2020-03-17,"Bernie Sanders",2020-03-12,0.03,4744,0.2666402,0.314
