"","state","contest_date","name","date","market_close","market_volume","poll_estimate","poll_trend_adjusted","date_dropped"
"10248","Maine",2020-03-03,"Joe Biden",2020-02-25,0.03,2898,0.1923479,0.1172,NA
"10249","Maine",2020-03-03,"Bernie Sanders",2020-02-25,0.88,4234,0.1685514,0.2595,2020-04-08
"10250","Maine",2020-03-03,"Elizabeth Warren",2020-02-25,0.06,2274,0.2041097,0.1483,2020-03-05
"10251","Maine",2020-03-03,"Amy Klobuchar",2020-02-25,0.01,0,0.02764508,0.0385,2020-03-02
"10252","Maine",2020-03-03,"Pete Buttigieg",2020-02-25,0.04,1761,0.1136504,0.1523,2020-03-01
"10253","Maine",2020-03-03,"Tulsi Gabbard",2020-02-25,0.01,0,0.01641025,0.0177,2020-03-19
"10254","Maine",2020-03-03,"Michael Bloomberg",2020-02-25,0.04,2012,0.148408,0.1532,2020-03-04
"10255","Maine",2020-03-03,"Joe Biden",2020-02-26,0.04,2944,0.1927192,0.1183,NA
"10256","Maine",2020-03-03,"Bernie Sanders",2020-02-26,0.84,7333,0.1668873,0.2586,2020-04-08
"10257","Maine",2020-03-03,"Elizabeth Warren",2020-02-26,0.04,1489,0.2044208,0.1495,2020-03-05
"10258","Maine",2020-03-03,"Amy Klobuchar",2020-02-26,0.01,859,0.02759062,0.038,2020-03-02
"10259","Maine",2020-03-03,"Pete Buttigieg",2020-02-26,0.04,1477,0.1127496,0.1507,2020-03-01
"10260","Maine",2020-03-03,"Tulsi Gabbard",2020-02-26,0.01,0,0.01638872,0.0191,2020-03-19
"10261","Maine",2020-03-03,"Michael Bloomberg",2020-02-26,0.03,1543,0.1484661,0.1508,2020-03-04
"10262","Maine",2020-03-03,"Joe Biden",2020-02-27,0.07,3425,0.1956566,0.1232,NA
"10263","Maine",2020-03-03,"Bernie Sanders",2020-02-27,0.87,7718,0.1650186,0.2668,2020-04-08
"10264","Maine",2020-03-03,"Elizabeth Warren",2020-02-27,0.04,1510,0.2062917,0.1456,2020-03-05
"10265","Maine",2020-03-03,"Amy Klobuchar",2020-02-27,0.01,0,0.0276708,0.0383,2020-03-02
"10266","Maine",2020-03-03,"Pete Buttigieg",2020-02-27,0.04,2638,0.1116549,0.1504,2020-03-01
"10267","Maine",2020-03-03,"Tulsi Gabbard",2020-02-27,0.01,0,0.01633691,0.0189,2020-03-19
"10268","Maine",2020-03-03,"Michael Bloomberg",2020-02-27,0.04,5030,0.1479228,0.1499,2020-03-04
"10269","Maine",2020-03-03,"Joe Biden",2020-02-28,0.06,5223,0.1951783,0.1275,NA
"10270","Maine",2020-03-03,"Bernie Sanders",2020-02-28,0.87,6312,0.1669265,0.2739,2020-04-08
"10271","Maine",2020-03-03,"Elizabeth Warren",2020-02-28,0.03,1717,0.2047905,0.1467,2020-03-05
"10272","Maine",2020-03-03,"Amy Klobuchar",2020-02-28,0.01,0,0.02757187,0.0384,2020-03-02
"10273","Maine",2020-03-03,"Pete Buttigieg",2020-02-28,0.06,944,0.1121459,0.1506,2020-03-01
"10274","Maine",2020-03-03,"Tulsi Gabbard",2020-02-28,0.01,0,0.01629555,0.0172,2020-03-19
"10275","Maine",2020-03-03,"Michael Bloomberg",2020-02-28,0.04,5610,0.1478851,0.1474,2020-03-04
"10276","Maine",2020-03-03,"Joe Biden",2020-02-29,0.06,6560,0.1951783,0.1275,NA
"10277","Maine",2020-03-03,"Bernie Sanders",2020-02-29,0.91,9531,0.1669265,0.2739,2020-04-08
"10278","Maine",2020-03-03,"Elizabeth Warren",2020-02-29,0.03,4862,0.2047905,0.1467,2020-03-05
"10279","Maine",2020-03-03,"Amy Klobuchar",2020-02-29,0.01,0,0.02757187,0.0384,2020-03-02
"10280","Maine",2020-03-03,"Pete Buttigieg",2020-02-29,0.06,3355,0.1121459,0.1506,2020-03-01
"10281","Maine",2020-03-03,"Tulsi Gabbard",2020-02-29,0.01,0,0.01629555,0.0172,2020-03-19
"10282","Maine",2020-03-03,"Michael Bloomberg",2020-02-29,0.03,1589,0.1478851,0.1474,2020-03-04
"10283","Maine",2020-03-03,"Joe Biden",2020-03-01,0.07,18939,0.1955896,0.1279,NA
"10284","Maine",2020-03-03,"Bernie Sanders",2020-03-01,0.9,31265,0.1680367,0.2749,2020-04-08
"10285","Maine",2020-03-03,"Elizabeth Warren",2020-03-01,0.03,9930,0.2044816,0.1465,2020-03-05
"10286","Maine",2020-03-03,"Amy Klobuchar",2020-03-01,0.01,150,0.02754814,0.0384,2020-03-02
"10287","Maine",2020-03-03,"Pete Buttigieg",2020-03-01,0.01,17781,0.1116432,0.1499,2020-03-01
"10288","Maine",2020-03-03,"Tulsi Gabbard",2020-03-01,0.01,0,0.01632913,0.0172,2020-03-19
"10289","Maine",2020-03-03,"Michael Bloomberg",2020-03-01,0.04,16208,0.1479583,0.1475,2020-03-04
"10290","Maine",2020-03-03,"Joe Biden",2020-03-02,0.16,72660,0.2225165,0.1951,NA
"10291","Maine",2020-03-03,"Bernie Sanders",2020-03-02,0.85,80613,0.2524456,0.3166,2020-04-08
"10292","Maine",2020-03-03,"Elizabeth Warren",2020-03-02,0.03,16623,0.1649672,0.1362,2020-03-05
"10293","Maine",2020-03-03,"Amy Klobuchar",2020-03-02,0.01,1,0.02746977,0.0352,2020-03-02
"10294","Maine",2020-03-03,"Tulsi Gabbard",2020-03-02,0.01,1,0.01632271,0.0171,2020-03-19
"10295","Maine",2020-03-03,"Michael Bloomberg",2020-03-02,0.04,29376,0.144414,0.1386,2020-03-04
"10296","Maine",2020-03-03,"Joe Biden",2020-03-03,0.86,346191,0.2266528,0.217,NA
"10297","Maine",2020-03-03,"Bernie Sanders",2020-03-03,0.23,443954,0.281099,0.3108,2020-04-08
"10298","Maine",2020-03-03,"Elizabeth Warren",2020-03-03,0.01,15890,0.1509286,0.1418,2020-03-05
"10299","Maine",2020-03-03,"Tulsi Gabbard",2020-03-03,0.01,0,0.006526181,0.0068,2020-03-19
"10300","Maine",2020-03-03,"Michael Bloomberg",2020-03-03,0.01,32627,0.174011,0.1716,2020-03-04
"10301","Iowa",2020-02-03,"Joe Biden",2020-01-02,0.2,14134,0.1851875,0.1964,NA
"10302","Iowa",2020-02-03,"Bernie Sanders",2020-01-02,0.39,7218,0.1711512,0.1834,2020-04-08
"10303","Iowa",2020-02-03,"Elizabeth Warren",2020-01-02,0.11,4364,0.1691092,0.1389,2020-03-05
"10304","Iowa",2020-02-03,"Amy Klobuchar",2020-01-02,0.08,14886,0.05151095,0.0662,2020-03-02
"10305","Iowa",2020-02-03,"Andrew Yang",2020-01-02,0.03,6011,0.0242683,0.0298,2020-02-11
"10306","Iowa",2020-02-03,"Pete Buttigieg",2020-01-02,0.3,5075,0.1929186,0.1904,2020-03-01
"10307","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-02,0.01,0,0.01897453,0.0216,2020-03-19
"10308","Iowa",2020-02-03,"Michael Bloomberg",2020-01-02,0.01,0,0.01054142,0.0188,2020-03-04
"10309","Iowa",2020-02-03,"Deval Patrick",2020-01-02,0.01,0,0.000763532,0,2020-02-12
"10310","Iowa",2020-02-03,"Joe Biden",2020-01-03,0.2,16338,0.18518009,0.1959,NA
"10311","Iowa",2020-02-03,"Bernie Sanders",2020-01-03,0.42,10717,0.17115123,0.1805,2020-04-08
"10312","Iowa",2020-02-03,"Elizabeth Warren",2020-01-03,0.09,10035,0.16911674,0.1347,2020-03-05
"10313","Iowa",2020-02-03,"Amy Klobuchar",2020-01-03,0.07,22715,0.051499052,0.0638,2020-03-02
"10314","Iowa",2020-02-03,"Andrew Yang",2020-01-03,0.02,20502,0.024268859,0.0286,2020-02-11
"10315","Iowa",2020-02-03,"Pete Buttigieg",2020-01-03,0.28,4690,0.19291878,0.1898,2020-03-01
"10316","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-03,0.01,0,0.018983734,0.0208,2020-03-19
"10317","Iowa",2020-02-03,"Michael Bloomberg",2020-01-03,0.01,0,0.010439118,0.0234,2020-03-04
"10318","Iowa",2020-02-03,"Deval Patrick",2020-01-03,0.01,0,0.0007368897,0,2020-02-12
"10319","Iowa",2020-02-03,"Joe Biden",2020-01-04,0.2,5950,0.18518009,0.1959,NA
"10320","Iowa",2020-02-03,"Bernie Sanders",2020-01-04,0.41,6230,0.17115123,0.1805,2020-04-08
"10321","Iowa",2020-02-03,"Elizabeth Warren",2020-01-04,0.1,4011,0.16911674,0.1347,2020-03-05
"10322","Iowa",2020-02-03,"Amy Klobuchar",2020-01-04,0.08,15650,0.051499052,0.0638,2020-03-02
"10323","Iowa",2020-02-03,"Andrew Yang",2020-01-04,0.02,75134,0.024268859,0.0286,2020-02-11
"10324","Iowa",2020-02-03,"Pete Buttigieg",2020-01-04,0.28,3627,0.19291878,0.1898,2020-03-01
"10325","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-04,0.01,3,0.018983734,0.0208,2020-03-19
"10326","Iowa",2020-02-03,"Michael Bloomberg",2020-01-04,0.01,625,0.010439118,0.0234,2020-03-04
"10327","Iowa",2020-02-03,"Deval Patrick",2020-01-04,0.01,0,0.0007368897,0,2020-02-12
"10328","Iowa",2020-02-03,"Joe Biden",2020-01-05,0.24,23361,0.18518009,0.1959,NA
"10329","Iowa",2020-02-03,"Bernie Sanders",2020-01-05,0.43,11441,0.17115123,0.1805,2020-04-08
"10330","Iowa",2020-02-03,"Elizabeth Warren",2020-01-05,0.08,21867,0.16911674,0.1347,2020-03-05
"10331","Iowa",2020-02-03,"Amy Klobuchar",2020-01-05,0.05,40589,0.051499052,0.0638,2020-03-02
"10332","Iowa",2020-02-03,"Andrew Yang",2020-01-05,0.01,16249,0.024268859,0.0286,2020-02-11
"10333","Iowa",2020-02-03,"Pete Buttigieg",2020-01-05,0.28,7720,0.19291878,0.1898,2020-03-01
"10334","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-05,0.01,870,0.018983734,0.0208,2020-03-19
"10335","Iowa",2020-02-03,"Michael Bloomberg",2020-01-05,0.01,861,0.010439118,0.0234,2020-03-04
"10336","Iowa",2020-02-03,"Deval Patrick",2020-01-05,0.01,858,0.0007368897,0,2020-02-12
"10337","Iowa",2020-02-03,"Joe Biden",2020-01-06,0.28,11757,0.2140717,0.2205,NA
"10338","Iowa",2020-02-03,"Bernie Sanders",2020-01-06,0.43,8447,0.201382,0.2056,2020-04-08
"10339","Iowa",2020-02-03,"Elizabeth Warren",2020-01-06,0.09,16717,0.1462621,0.1325,2020-03-05
"10340","Iowa",2020-02-03,"Amy Klobuchar",2020-01-06,0.06,18873,0.06280791,0.0698,2020-03-02
"10341","Iowa",2020-02-03,"Andrew Yang",2020-01-06,0.02,42780,0.02325401,0.0252,2020-02-11
"10342","Iowa",2020-02-03,"Pete Buttigieg",2020-01-06,0.26,12725,0.1966766,0.1941,2020-03-01
"10343","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-06,0.01,0,0.01282295,0.0139,2020-03-19
"10344","Iowa",2020-02-03,"Michael Bloomberg",2020-01-06,0.01,25,0.01057352,0.0233,2020-03-04
"10345","Iowa",2020-02-03,"Deval Patrick",2020-01-06,0.01,0,0.000540866,0,2020-02-12
"10346","Iowa",2020-02-03,"Joe Biden",2020-01-07,0.25,15364,0.2102805,0.2197,NA
"10347","Iowa",2020-02-03,"Bernie Sanders",2020-01-07,0.45,13659,0.1959939,0.2045,2020-04-08
"10348","Iowa",2020-02-03,"Elizabeth Warren",2020-01-07,0.09,8953,0.151665,0.1346,2020-03-05
"10349","Iowa",2020-02-03,"Amy Klobuchar",2020-01-07,0.05,30528,0.06019992,0.0693,2020-03-02
"10350","Iowa",2020-02-03,"Andrew Yang",2020-01-07,0.01,18949,0.02338958,0.0255,2020-02-11
"10351","Iowa",2020-02-03,"Pete Buttigieg",2020-01-07,0.25,9531,0.1941731,0.1893,2020-03-01
"10352","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-07,0.01,100,0.01368744,0.0161,2020-03-19
"10353","Iowa",2020-02-03,"Michael Bloomberg",2020-01-07,0.01,100,0.01079963,0.0263,2020-03-04
"10354","Iowa",2020-02-03,"Deval Patrick",2020-01-07,0.01,0,0.000566502,0,2020-02-12
"10355","Iowa",2020-02-03,"Joe Biden",2020-01-08,0.25,4734,0.20832515,0.2184,NA
"10356","Iowa",2020-02-03,"Bernie Sanders",2020-01-08,0.47,12415,0.19354957,0.2025,2020-04-08
"10357","Iowa",2020-02-03,"Elizabeth Warren",2020-01-08,0.09,11037,0.15357001,0.1391,2020-03-05
"10358","Iowa",2020-02-03,"Amy Klobuchar",2020-01-08,0.04,5551,0.059183544,0.0683,2020-03-02
"10359","Iowa",2020-02-03,"Andrew Yang",2020-01-08,0.02,18515,0.023392468,0.0257,2020-02-11
"10360","Iowa",2020-02-03,"Pete Buttigieg",2020-01-08,0.25,4503,0.19340842,0.1868,2020-03-01
"10361","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-08,0.01,0,0.01392633,0.017,2020-03-19
"10362","Iowa",2020-02-03,"Michael Bloomberg",2020-01-08,0.01,100,0.010743233,0.0236,2020-03-04
"10363","Iowa",2020-02-03,"Deval Patrick",2020-01-08,0.01,0,0.0006268245,0,2020-02-12
"10364","Iowa",2020-02-03,"Joe Biden",2020-01-09,0.27,11089,0.2068117,0.2071,NA
"10365","Iowa",2020-02-03,"Bernie Sanders",2020-01-09,0.4,20941,0.1918161,0.1993,2020-04-08
"10366","Iowa",2020-02-03,"Elizabeth Warren",2020-01-09,0.09,17060,0.1550223,0.1354,2020-03-05
"10367","Iowa",2020-02-03,"Amy Klobuchar",2020-01-09,0.05,22570,0.05838145,0.0656,2020-03-02
"10368","Iowa",2020-02-03,"Andrew Yang",2020-01-09,0.01,2689,0.02347121,0.0258,2020-02-11
"10369","Iowa",2020-02-03,"Pete Buttigieg",2020-01-09,0.25,10863,0.1928084,0.1835,2020-03-01
"10370","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-09,0.01,781,0.01418198,0.0164,2020-03-19
"10371","Iowa",2020-02-03,"Michael Bloomberg",2020-01-09,0.01,20,0.01085561,0.0242,2020-03-04
"10372","Iowa",2020-02-03,"Deval Patrick",2020-01-09,0.01,758,0.000428552,0,2020-02-12
"10373","Iowa",2020-02-03,"Joe Biden",2020-01-10,0.22,21324,0.1913463,0.1963,NA
"10374","Iowa",2020-02-03,"Bernie Sanders",2020-01-10,0.48,27442,0.1965885,0.2028,2020-04-08
"10375","Iowa",2020-02-03,"Elizabeth Warren",2020-01-10,0.13,43713,0.1583782,0.1466,2020-03-05
"10376","Iowa",2020-02-03,"Amy Klobuchar",2020-01-10,0.03,53176,0.05941099,0.0646,2020-03-02
"10377","Iowa",2020-02-03,"Andrew Yang",2020-01-10,0.01,8147,0.03161449,0.0332,2020-02-11
"10378","Iowa",2020-02-03,"Pete Buttigieg",2020-01-10,0.18,25669,0.1826723,0.1767,2020-03-01
"10379","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-10,0.01,881,0.01516857,0.0161,2020-03-19
"10380","Iowa",2020-02-03,"Michael Bloomberg",2020-01-10,0.01,859,0.009099892,0.0149,2020-03-04
"10381","Iowa",2020-02-03,"Deval Patrick",2020-01-10,0.01,22,0.000207321,0,2020-02-12
"10382","Iowa",2020-02-03,"Joe Biden",2020-01-11,0.23,9933,0.1913463,0.1963,NA
"10383","Iowa",2020-02-03,"Bernie Sanders",2020-01-11,0.49,18206,0.1965885,0.2028,2020-04-08
"10384","Iowa",2020-02-03,"Elizabeth Warren",2020-01-11,0.12,13208,0.1583782,0.1466,2020-03-05
"10385","Iowa",2020-02-03,"Amy Klobuchar",2020-01-11,0.03,20814,0.05941099,0.0646,2020-03-02
"10386","Iowa",2020-02-03,"Andrew Yang",2020-01-11,0.02,1100,0.03161449,0.0332,2020-02-11
"10387","Iowa",2020-02-03,"Pete Buttigieg",2020-01-11,0.2,4612,0.1826723,0.1767,2020-03-01
"10388","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-11,0.01,0,0.01516857,0.0161,2020-03-19
"10389","Iowa",2020-02-03,"Michael Bloomberg",2020-01-11,0.01,1,0.009099892,0.0149,2020-03-04
"10390","Iowa",2020-02-03,"Deval Patrick",2020-01-11,0.01,0,0.000207321,0,2020-02-12
"10391","Iowa",2020-02-03,"Joe Biden",2020-01-12,0.23,5072,0.1913463,0.1963,NA
"10392","Iowa",2020-02-03,"Bernie Sanders",2020-01-12,0.49,11042,0.1965885,0.2028,2020-04-08
"10393","Iowa",2020-02-03,"Elizabeth Warren",2020-01-12,0.12,6141,0.1583782,0.1466,2020-03-05
"10394","Iowa",2020-02-03,"Amy Klobuchar",2020-01-12,0.03,2039,0.05941099,0.0646,2020-03-02
"10395","Iowa",2020-02-03,"Andrew Yang",2020-01-12,0.01,2312,0.03161449,0.0332,2020-02-11
"10396","Iowa",2020-02-03,"Pete Buttigieg",2020-01-12,0.18,4737,0.1826723,0.1767,2020-03-01
"10397","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-12,0.01,0,0.01516857,0.0161,2020-03-19
"10398","Iowa",2020-02-03,"Michael Bloomberg",2020-01-12,0.01,0,0.009099892,0.0149,2020-03-04
"10399","Iowa",2020-02-03,"Deval Patrick",2020-01-12,0.01,0,0.000207321,0,2020-02-12
"10400","Iowa",2020-02-03,"Joe Biden",2020-01-13,0.3,33991,0.1995679,0.2004,NA
"10401","Iowa",2020-02-03,"Bernie Sanders",2020-01-13,0.47,31214,0.1963296,0.199,2020-04-08
"10402","Iowa",2020-02-03,"Elizabeth Warren",2020-01-13,0.12,24565,0.1557565,0.1508,2020-03-05
"10403","Iowa",2020-02-03,"Amy Klobuchar",2020-01-13,0.03,18296,0.06354387,0.0668,2020-03-02
"10404","Iowa",2020-02-03,"Andrew Yang",2020-01-13,0.01,13520,0.0337519,0.0349,2020-02-11
"10405","Iowa",2020-02-03,"Pete Buttigieg",2020-01-13,0.18,13921,0.1798848,0.1764,2020-03-01
"10406","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-13,0.01,0,0.01771411,0.0181,2020-03-19
"10407","Iowa",2020-02-03,"Michael Bloomberg",2020-01-13,0.01,858,0.009166117,0.0152,2020-03-04
"10408","Iowa",2020-02-03,"Deval Patrick",2020-01-13,0.01,0,0,0,2020-02-12
"10409","Iowa",2020-02-03,"Joe Biden",2020-01-14,0.32,18771,0.1995236,0.2012,NA
"10410","Iowa",2020-02-03,"Bernie Sanders",2020-01-14,0.45,27943,0.196392,0.1992,2020-04-08
"10411","Iowa",2020-02-03,"Elizabeth Warren",2020-01-14,0.16,22400,0.1557356,0.1494,2020-03-05
"10412","Iowa",2020-02-03,"Amy Klobuchar",2020-01-14,0.01,90784,0.063541,0.0668,2020-03-02
"10413","Iowa",2020-02-03,"Andrew Yang",2020-01-14,0.01,5394,0.03377362,0.0348,2020-02-11
"10414","Iowa",2020-02-03,"Pete Buttigieg",2020-01-14,0.18,20687,0.1798494,0.174,2020-03-01
"10415","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-14,0.01,54,0.01769714,0.0174,2020-03-19
"10416","Iowa",2020-02-03,"Michael Bloomberg",2020-01-14,0.01,51,0.009289735,0.0169,2020-03-04
"10417","Iowa",2020-02-03,"Deval Patrick",2020-01-14,0.01,1,0,0,2020-02-12
"10418","Iowa",2020-02-03,"Joe Biden",2020-01-15,0.34,17857,0.1995398,0.2009,NA
"10419","Iowa",2020-02-03,"Bernie Sanders",2020-01-15,0.45,18944,0.1963827,0.1995,2020-04-08
"10420","Iowa",2020-02-03,"Elizabeth Warren",2020-01-15,0.13,28966,0.155614,0.1497,2020-03-05
"10421","Iowa",2020-02-03,"Amy Klobuchar",2020-01-15,0.01,71793,0.06363081,0.0667,2020-03-02
"10422","Iowa",2020-02-03,"Andrew Yang",2020-01-15,0.01,10624,0.03386712,0.0347,2020-02-11
"10423","Iowa",2020-02-03,"Pete Buttigieg",2020-01-15,0.16,15293,0.1799341,0.1745,2020-03-01
"10424","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-15,0.01,0,0.01769264,0.0174,2020-03-19
"10425","Iowa",2020-02-03,"Michael Bloomberg",2020-01-15,0.01,0,0.009290005,0.0165,2020-03-04
"10426","Iowa",2020-02-03,"Deval Patrick",2020-01-15,0.01,0,0,0,2020-02-12
"10427","Iowa",2020-02-03,"Joe Biden",2020-01-16,0.31,10754,0.1993052,0.1949,NA
"10428","Iowa",2020-02-03,"Bernie Sanders",2020-01-16,0.46,12391,0.1963915,0.2011,2020-04-08
"10429","Iowa",2020-02-03,"Elizabeth Warren",2020-01-16,0.12,11751,0.1555216,0.1518,2020-03-05
"10430","Iowa",2020-02-03,"Amy Klobuchar",2020-01-16,0.01,11490,0.06373721,0.0668,2020-03-02
"10431","Iowa",2020-02-03,"Andrew Yang",2020-01-16,0.02,30153,0.03390517,0.0348,2020-02-11
"10432","Iowa",2020-02-03,"Pete Buttigieg",2020-01-16,0.15,10683,0.1800723,0.1679,2020-03-01
"10433","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-16,0.01,77,0.01770645,0.0174,2020-03-19
"10434","Iowa",2020-02-03,"Michael Bloomberg",2020-01-16,0.01,105,0.009782917,0.0217,2020-03-04
"10435","Iowa",2020-02-03,"Deval Patrick",2020-01-16,0.01,0,0,0,2020-02-12
"10436","Iowa",2020-02-03,"Joe Biden",2020-01-17,0.3,10431,0.1995189,0.2004,NA
"10437","Iowa",2020-02-03,"Bernie Sanders",2020-01-17,0.48,12977,0.1965027,0.2031,2020-04-08
"10438","Iowa",2020-02-03,"Elizabeth Warren",2020-01-17,0.12,9837,0.1554542,0.1487,2020-03-05
"10439","Iowa",2020-02-03,"Amy Klobuchar",2020-01-17,0.01,1906,0.06367069,0.0644,2020-03-02
"10440","Iowa",2020-02-03,"Andrew Yang",2020-01-17,0.02,2801,0.03393608,0.0354,2020-02-11
"10441","Iowa",2020-02-03,"Pete Buttigieg",2020-01-17,0.18,6303,0.1802157,0.1747,2020-03-01
"10442","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-17,0.01,0,0.0177589,0.0178,2020-03-19
"10443","Iowa",2020-02-03,"Michael Bloomberg",2020-01-17,0.01,0,0.009491716,0.0246,2020-03-04
"10444","Iowa",2020-02-03,"Deval Patrick",2020-01-17,0.01,0,0,0,2020-02-12
"10445","Iowa",2020-02-03,"Joe Biden",2020-01-18,0.3,5761,0.1995189,0.2004,NA
"10446","Iowa",2020-02-03,"Bernie Sanders",2020-01-18,0.49,7567,0.1965027,0.2031,2020-04-08
"10447","Iowa",2020-02-03,"Elizabeth Warren",2020-01-18,0.11,4984,0.1554542,0.1487,2020-03-05
"10448","Iowa",2020-02-03,"Amy Klobuchar",2020-01-18,0.01,2400,0.06367069,0.0644,2020-03-02
"10449","Iowa",2020-02-03,"Andrew Yang",2020-01-18,0.01,3337,0.03393608,0.0354,2020-02-11
"10450","Iowa",2020-02-03,"Pete Buttigieg",2020-01-18,0.17,4704,0.1802157,0.1747,2020-03-01
"10451","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-18,0.01,0,0.0177589,0.0178,2020-03-19
"10452","Iowa",2020-02-03,"Michael Bloomberg",2020-01-18,0.01,0,0.009491716,0.0246,2020-03-04
"10453","Iowa",2020-02-03,"Deval Patrick",2020-01-18,0.01,0,0,0,2020-02-12
"10454","Iowa",2020-02-03,"Joe Biden",2020-01-19,0.29,7929,0.2047146,0.2056,NA
"10455","Iowa",2020-02-03,"Bernie Sanders",2020-01-19,0.48,9970,0.1779213,0.1826,2020-04-08
"10456","Iowa",2020-02-03,"Elizabeth Warren",2020-01-19,0.12,16692,0.158621,0.1514,2020-03-05
"10457","Iowa",2020-02-03,"Amy Klobuchar",2020-01-19,0.03,50128,0.0715151,0.0727,2020-03-02
"10458","Iowa",2020-02-03,"Andrew Yang",2020-01-19,0.01,5384,0.03202245,0.0333,2020-02-11
"10459","Iowa",2020-02-03,"Pete Buttigieg",2020-01-19,0.17,7180,0.174067,0.1713,2020-03-01
"10460","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-19,0.01,867,0.01776339,0.0178,2020-03-19
"10461","Iowa",2020-02-03,"Michael Bloomberg",2020-01-19,0.01,0,0.00947798,0.0246,2020-03-04
"10462","Iowa",2020-02-03,"Deval Patrick",2020-01-19,0.01,0,0,0,2020-02-12
"10463","Iowa",2020-02-03,"Joe Biden",2020-01-20,0.35,22294,0.2150199,0.2149,NA
"10464","Iowa",2020-02-03,"Bernie Sanders",2020-01-20,0.42,29958,0.1739357,0.1739,2020-04-08
"10465","Iowa",2020-02-03,"Elizabeth Warren",2020-01-20,0.13,21693,0.1633378,0.1628,2020-03-05
"10466","Iowa",2020-02-03,"Amy Klobuchar",2020-01-20,0.03,39050,0.084347,0.0837,2020-03-02
"10467","Iowa",2020-02-03,"Andrew Yang",2020-01-20,0.01,6558,0.03374086,0.0335,2020-02-11
"10468","Iowa",2020-02-03,"Pete Buttigieg",2020-01-20,0.15,12367,0.1652407,0.1643,2020-03-01
"10469","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-20,0.01,20,0.01591321,0.0161,2020-03-19
"10470","Iowa",2020-02-03,"Michael Bloomberg",2020-01-20,0.01,15,0.004065525,0.0127,2020-03-04
"10471","Iowa",2020-02-03,"Deval Patrick",2020-01-20,0.01,0,0,0,2020-02-12
"10472","Iowa",2020-02-03,"Joe Biden",2020-01-21,0.36,17513,0.2152026,0.215,NA
"10473","Iowa",2020-02-03,"Bernie Sanders",2020-01-21,0.42,16291,0.1739671,0.1739,2020-04-08
"10474","Iowa",2020-02-03,"Elizabeth Warren",2020-01-21,0.13,7886,0.1633771,0.1628,2020-03-05
"10475","Iowa",2020-02-03,"Amy Klobuchar",2020-01-21,0.03,13559,0.08436447,0.0837,2020-03-02
"10476","Iowa",2020-02-03,"Andrew Yang",2020-01-21,0.01,7285,0.03371939,0.0335,2020-02-11
"10477","Iowa",2020-02-03,"Pete Buttigieg",2020-01-21,0.14,11632,0.1651798,0.1643,2020-03-01
"10478","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-21,0.01,0,0.0158717,0.0161,2020-03-19
"10479","Iowa",2020-02-03,"Michael Bloomberg",2020-01-21,0.01,100,0.004065525,0.0127,2020-03-04
"10480","Iowa",2020-02-03,"Deval Patrick",2020-01-21,0.01,0,0,0,2020-02-12
"10481","Iowa",2020-02-03,"Joe Biden",2020-01-22,0.35,24481,0.2148499,0.2137,NA
"10482","Iowa",2020-02-03,"Bernie Sanders",2020-01-22,0.45,22213,0.1740124,0.1777,2020-04-08
"10483","Iowa",2020-02-03,"Elizabeth Warren",2020-01-22,0.13,20612,0.1633683,0.1642,2020-03-05
"10484","Iowa",2020-02-03,"Amy Klobuchar",2020-01-22,0.03,12565,0.08412044,0.0844,2020-03-02
"10485","Iowa",2020-02-03,"Andrew Yang",2020-01-22,0.02,19176,0.03380781,0.0335,2020-02-11
"10486","Iowa",2020-02-03,"Pete Buttigieg",2020-01-22,0.15,24805,0.1654607,0.1662,2020-03-01
"10487","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-22,0.01,0,0.01584304,0.0157,2020-03-19
"10488","Iowa",2020-02-03,"Michael Bloomberg",2020-01-22,0.01,0,0.004914675,0.0159,2020-03-04
"10489","Iowa",2020-02-03,"Deval Patrick",2020-01-22,0.01,0,0,0,2020-02-12
"10490","Iowa",2020-02-03,"Joe Biden",2020-01-23,0.33,18969,0.2148479,0.2138,NA
"10491","Iowa",2020-02-03,"Bernie Sanders",2020-01-23,0.45,16519,0.1742016,0.1811,2020-04-08
"10492","Iowa",2020-02-03,"Elizabeth Warren",2020-01-23,0.12,18162,0.1632364,0.1625,2020-03-05
